message_id	response_id	article_id	essay	gender	education	race	age	income	raw_input_emotions	empathy	distress	emotion
R_dhyWmQDvtXTFHSp_1	R_dhyWmQDvtXTFHSp	18	there was a bad mistaking that lead to the last of 3 people in jordan recently. they had been on high alarm because of the isi onset and when 3 american went close to the moulding they were shot and killed. it is sad to see this happen to masses when they were just trying to do their job it is very depressing.	1.0	6.0	1.0	32.0	51000.0	[BOS] There was a bad misunderstanding that lead to the deaths of 3 people in Jordan recently. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] They had been on high alert because of the ISIS attacks and when 3 Americans went close to the border they were shot and killed. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It is sad to see this happen to people when they were just trying to do their job it is very depressing. [BOE] [sadness] [EOE] [EOS]	6.0	5.875	sadness
R_dhyWmQDvtXTFHSp_2	R_dhyWmQDvtXTFHSp	96	global heating is going to be having an effect on the umber trade. as global thaw continues to get worse there is going to be less country that is able to produce coffee. this is going to be bad for the many masses who making their living producing coffee. it is estimated that 125 million masses make their keep this way. this is going to be bad for these masses who are already struggling.	1.0	6.0	1.0	32.0	51000.0	[BOS] Global warming is going to be having an effect on the coffee trade. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] As global warming continues to get worse there is going to be less land that is able to produce coffee. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] This is going to be bad for the many people who making their living producing coffee. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It is estimated that 125 million people make their living this way. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This is going to be bad for these people who are already struggling. [BOE] [sadness] [EOE] [EOS]	4.333	4.25	fear
R_dhyWmQDvtXTFHSp_3	R_dhyWmQDvtXTFHSp	210	the stripe that was playing during the onset on the bataclan in france returned there to honor the victim recently. it was very sad because it was such a large and brutal massacre. so many biography were lost that day and for no rationality what so ever. it is just very depressing to think about what those masses must have went through.	1.0	6.0	1.0	32.0	51000.0	[BOS] The band that was playing during the attack on the Bataclan in France returned there to honor the victims recently. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It was very sad because it was such a large and brutal massacre. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] So many lives were lost that day and for no reason what so ever. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It is just very depressing to think about what those people must have went through. [BOE] [sadness] [EOE] [EOS]	5.332999999999999	5.5	sadness
R_dhyWmQDvtXTFHSp_4	R_dhyWmQDvtXTFHSp	264	very depressing level iodin read about clime change. it is getting worse and we are going to be experiencing warmer and warmer temperature as the days go on. the serviceman made suit of global thaw are not slowing down and it looks like we will be dealing with worse and worse weather as the days go on. i worry about the hereafter of this planet.	1.0	6.0	1.0	32.0	51000.0	[BOS] Very depressing story I read about climate change. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It is getting worse and we are going to be experiencing warmer and warmer temperatures as the years go on. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS] The man made causes of global warming are not slowing down and it looks like we will be dealing with worse and worse weather as the years go on. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS] I worry about the future of this planet. [BOE] [fear] [EOE] [EOS]	3.5	6.875	sadness
R_dhyWmQDvtXTFHSp_5	R_dhyWmQDvtXTFHSp	381	fountainhead fargo honcho were trying to scam the organisation by opening fake accounts. this is something that led to a lot of masses being forced by their honcho to take constituent in this scam. iodin read about one woman who lost her job just because she was following what her honcho told her to do. this poor woman was effected all because masses wanted to be scammers.	1.0	6.0	1.0	32.0	51000.0	[BOS] Wells Fargo bosses were trying to scam the system by opening fake accounts. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This is something that led to a lot of people being forced by their bosses to take part in this scam. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I read about one woman who lost her job just because she was following what her boss told her to do. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This poor woman was effected all because people wanted to be scammers. [BOE] [sadness] [EOE] [EOS]	4.833	4.25	anger
R_vlskxchAPeiideV_1	R_vlskxchAPeiideV	8	that was sad. iodin really felt for those andiron while i read that. it is especially sad for me becuase i have had andiron myself my whole life. the doghouse was iresponsible in its intervention of those dogs. those dogs deserve judge and deserve to be treated as if they were people. as many mass find their dogs to be part of the family.	1.0	4.0	1.0	19.0	40000.0	[BOS] That was sad. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I really felt for those dogs while I read that. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It is especially sad for me becuase I have had dogs myself my whole life. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] The kennel was iresponsible in its treatment of those dogs. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Those dogs deserve justice and deserve to be treated as if they were people. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] As many people find their dogs to be part of the family. [BOE] [neutral] [EOE] [EOS]	3.833	5.75	sadness
R_vlskxchAPeiideV_2	R_vlskxchAPeiideV	114	can you believe the canadian politics did something some terrible. iodin would never expect canada to have something so bad on there record, especially given there reputation. those kinsfolk deserve jurist and any sustenance relatives deserve fixing from the government. this will at least be some justice.	1.0	4.0	1.0	19.0	40000.0	[BOS] Can you believe the Canadian government did something some terrible. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I would never expect Canada to have something so bad on there record, especially given there reputation. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Those families deserve justice and any living relatives deserve reparations from the government. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This will at least be some justice. [BOE] [neutral] [EOE] [EOS]	4.167	6.375	disgust
R_vlskxchAPeiideV_3	R_vlskxchAPeiideV	206	what kirk said was wrong and he should of apologized, which he did. this partially rectifies the situation but it still reflects on him negatively. duckworth's patritism should not of been questioned just because of her heritage. just because she is tai does not mean she is less likely to be devoted to the country.	1.0	4.0	1.0	19.0	40000.0	[BOS] What Kirk said was wrong and he should of apologized, which he did. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] This partially rectifies the situation but it still reflects on him negatively. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] duckworth's patritism should not of been questioned just because of her heritage. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Just because she is Tai does not mean she is less likely to be devoted to the country. [BOE] [neutral] [EOE] [EOS]	3.667	4.375	anger
R_vlskxchAPeiideV_4	R_vlskxchAPeiideV	322	trump's profits was an upset but it should not of really been that uprising. some polling site gave him a xxx percentage hazard of winning, and clinton was a historical unpopular candidate. the democracts should look within on solving there problems. they should focus on nominating a better candidate the next metre around.	1.0	4.0	1.0	19.0	40000.0	[BOS] Trump's win was an upset but it should not of really been that uprising. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Some polling sites gave him a thirty percent chance of winning, and Clinton was a historical unpopular candidate. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] The democracts should look within on solving there problems. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] they should focus on nominating a better candidate the next time around. [BOE] [neutral] [EOE] [EOS]	3.667	4.125	neutral
R_vlskxchAPeiideV_5	R_vlskxchAPeiideV	385	trumpet definitely has a republican sentiment in clime change. he is more extreme then most in that he suggests human's may not be responsible at all for clime change. it is clear that world are at least somewhat responsible, but scientist disagree just to what extent world are responsible for the changing climate	1.0	4.0	1.0	19.0	40000.0	[BOS] Trump definitely has a republican view in climate change. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] He is more extreme then most in that he suggests human's may not be responsible at all for climate change. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It is clear that humans are at least somewhat responsible, but scientists disagree just to what extent humans are responsible for the changing climate [BOE] [neutral] [EOE] [EOS]	3.5	3.875	neutral
R_2e8M8KMUCf35x8Q_1	R_2e8M8KMUCf35x8Q	47	iodin can't even imagine half the hooey that the masses of alep are going though. it must be some form of incubus to get a text that your city is going to be bombed. i'm really thankful that you joined the reserves and not something that'd get you deployed. i'm grateful that iodin have you and a much more stable country.	1.0	6.0	1.0	28.0	11000.0	[BOS] I can't even imagine half the stuff that the people of Aleppo are going though. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It must be some kind of nightmare to get a text that your city is going to be bombed. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I'm really thankful that you joined the reserves and not something that'd get you deployed. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I'm grateful that I have you and a much more stable country. [BOE] [joy] [EOE] [EOS]	5.167000000000001	5.875	fear
R_2e8M8KMUCf35x8Q_2	R_2e8M8KMUCf35x8Q	97	hey here's a list of some affair you might want to look into before you put them into your body, i don't know how trustworthy the germ is but better safe than sorry right? last thing we want is something bad to happen to one of us. iodin know you're on a scrap of a health beef so i have no thought what you've been up to on that front, just letting you know i fear though.	1.0	6.0	1.0	28.0	11000.0	[BOS] Hey here's a list of some things you might want to look into before you put them into your body, I don't know how trustworthy the source is but better safe than sorry right? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Last thing we want is something bad to happen to one of us. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I know you're on a bit of a health kick so I have no idea what you've been up to on that front, just letting you know I care though. [BOE] [joy] [EOE] [EOS]	1.0	1.375	fear
R_2e8M8KMUCf35x8Q_3	R_2e8M8KMUCf35x8Q	243	here's a level on the crazies from up in or that got off manner too lightly. just a symptom of the larger issue this country is having with far right extremist taking advantage of a organisation that wants to help them at the disbursal of the residue of the nation. honestly oregon has been looking pretty darn bad recently	1.0	6.0	1.0	28.0	11000.0	[BOS] Here's a story on the crazies from up in Oregon that got off way too lightly. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Just a symptom of the larger issues this country is having with far right extremists taking advantage of a system that wants to help them at the expense of the rest of the nation. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Honestly Oregon has been looking pretty darn bad recently [BOE] [sadness] [EOE] [EOS]	1.0	1.0	sadness
R_2e8M8KMUCf35x8Q_4	R_2e8M8KMUCf35x8Q	290	lucky we don't go to the beach much eh? but really it's kinda spooky that these affair are increasing. probably something to do with global thaw in a agency we don't understand yet. i'm already afraid enough of open water, don't need to be thinking about sharks even closer to land. iodin know it's australia, but florida isn't that much different.	1.0	6.0	1.0	28.0	11000.0	[BOS] Lucky we don't go to the beach much eh? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] But really it's kinda spooky that these things are increasing. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] Probably something to do with global warming in a way we don't understand yet. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I'm already afraid enough of open water, don't need to be thinking about sharks even closer to land. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I know it's Australia, but Florida isn't that much different. [BOE] [neutral] [EOE] [EOS]	3.167	1.0	fear
R_2e8M8KMUCf35x8Q_5	R_2e8M8KMUCf35x8Q	342	yeah ussr has some real distinct issue for the underclasses which is super ironic given it's history. the oligarchy in plaza wants masses to have just enough to survive and not complain, because they know the russian masses can be brought to bear against a mighty nation. it's happened twice so far.	1.0	6.0	1.0	28.0	11000.0	[BOS] Yeah Russia has some real distinct issues for the underclasses which is super ironic given it's history. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] The oligarchy in place wants people to have just enough to survive and not complain, because they know the Russian people can be brought to bear against a mighty nation. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It's happened twice so far. [BOE] [neutral] [EOE] [EOS]	3.667	2.25	neutral
R_2CKuUANCcIJpwIr_1	R_2CKuUANCcIJpwIr	9	it's utter destruction in new zealand after suffering one of the worst earthquake in 2011 the south island was pummeled with another two earthquake and it's aftershock could be felt throughout the whole island. the field is completely devastated and looks like a ghostwriter town because of all the hurt and danger from the downed power lines.	1.0	5.0	2.0	30.0	75000.0	[BOS] It's utter devastation in New Zealand after suffering one of the worst earthquakes in 2011 the South Island was pummeled with another two earthquakes and it's aftershocks could be felt throughout the whole island. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] The area is completely devastated and looks like a ghost town because of all the damage and danger from the downed power lines. [BOE] [sadness] [EOE] [EOS]	2.667	2.25	sadness
R_2CKuUANCcIJpwIr_2	R_2CKuUANCcIJpwIr	105	it sickens me that more of these third world country are receiving the assist they deserve so that the nestling can be healed and fed and not suffer the disease that are out there this time it is measles that is killing children in northern sudan. it makes me sad that this is just an everyday thing to this country and if nobody is helping then more and more nestling will die because masses don't care about them.	1.0	5.0	2.0	30.0	75000.0	[BOS] It sickens me that more of these third world countries are receiving the aid they deserve so that the kids can be healed and fed and not suffer the diseases that are out there this time it is measles that is killing children in northern Sudan. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It makes me sad that this is just an everyday thing to this country and if nobody is helping then more and more children will die because people don't care about them. [BOE] [sadness] [EOE] [EOS]	1.6669999999999998	1.625	sadness
R_2CKuUANCcIJpwIr_3	R_2CKuUANCcIJpwIr	169	a little boy had fallen out of windowpane because he was not being watched. it is important that nestling field always watched because bad things can happen in a split second and its important that the parent always have heart on their fry because it's that one secondment that it takes for the fry to get hurt or worse dice iodin hope these masses learned an importat listen and that the nestling is ok and he can live a long life.	1.0	5.0	2.0	30.0	75000.0	[BOS] A little boy had fallen out of window because he was not being watched. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It is important that children area always watched because bad things can happen in a split second and its important that the parents always have eyes on their kids because it's that one second that it takes for the kids to get hurt or worse die I hope these people learned an importat listen and that the child is  ok and he can live a long life. [BOE] [joy] [EOE] [EOS]	2.167	2.75	fear
R_2CKuUANCcIJpwIr_4	R_2CKuUANCcIJpwIr	253	its becoming an alarming acadaemic of parent overdosing on drug and not watching their nestling its scary to know that the nestling are with out eyes on them and the parent are dead with the nestling with them. in this instance the nestling was and infant and was likely fine. iodin hope in the futurity we can find a manner for this to be handled without peopple getting hurt i want this to be done because this can lead to really bad affair happening.	1.0	5.0	2.0	30.0	75000.0	[BOS] Its becoming an alarming acadaemic of parents overdosing on drugs and not watching their kids its scary to know that the kids are with out eyes on them and the parents are dead with the children with them. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] In this instance the child was and infant and was likely fine. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I hope in the future we can find a way for this to be handled without peopple getting hurt I want this to be done because this can lead to really bad things happening. [BOE] [joy] [EOE] [EOS]	2.167	2.875	fear
R_2CKuUANCcIJpwIr_5	R_2CKuUANCcIJpwIr	384	in a metre where it is important for masses to limit their c step an alarming culprit is gaining notoriety because of its farting. oxen produce a lot of methane from their keister that eats away at the ozone and makes it dangerous down here on the earth surface. people feel its imporant that more mass become vegetarian because it would limit the quantity of oxen and the level of methane in the air.	1.0	5.0	2.0	30.0	75000.0	[BOS] In a time where it is important for people to limit their carbon footprint an alarming culprit is gaining notoriety because of its farting. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Cows produce a lot of methane from their backsides that eats away at the ozone and makes it dangerous down here on the earth surface. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] People feel its imporant that more people become vegetarian because it would limit the amount of cows and the level of methane in the air. [BOE] [neutral] [EOE] [EOS]	1.5	1.375	fear
R_1Q6NTHB7saBeODv_1	R_1Q6NTHB7saBeODv	83	did you see this? iodin have seen all the affair the doctor recommended but iodin had no thought about cytomegalovirus. it's scares the bull out of me because i've gotten several bites since my pregnancy started. do you think iodin should go to my doctor? i'm scared! or am i being paranoid? what do you think? what would you do?	2.0	7.0	1.0	34.0	100000.0	[BOS] Did you see this? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I have seen all the things the doctor recommended but I had no idea about cytomegalovirus. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] It's scares the crap out of me because I've gotten several bites since my pregnancy started. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] Do you think I Should go to my doctor? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I'm scared! [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] Or am I being paranoid? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] What do you think? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] What would you do? [BOE] [surprise] [EOE] [EOS]	5.0	5.25	fear
R_1Q6NTHB7saBeODv_2	R_1Q6NTHB7saBeODv	141	this article is such bs. there's so freaking manner that the nestling was soundbox slammed because he tried to leave the classroom. i'm so sick and tired of the medium portraying teachers and educator in a bad light. he probably threatened to kill the teacher, probably came at him and the teacher felt fear for their life. the nestling didn't deserve to get so hurt, but i'm sorry the medium is portraying the teacher as a freaking monster and that is pure bacillus	2.0	7.0	1.0	34.0	100000.0	[BOS] This article is such BS. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] There's so freaking way that the kid was body slammed because he tried to leave the classroom. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] I'm so sick and tired of the media portraying teachers and educators in a bad light. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] He probably threatened to kill the teacher, probably came at him and the teacher felt fear for their life. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] The kid didn't deserve to get so hurt, but i'm sorry the media is portraying the teacher as a freaking monster and that is pure bs [BOE] [sadness] [EOE] [EOS]	3.0	4.125	anger
R_1Q6NTHB7saBeODv_3	R_1Q6NTHB7saBeODv	197	did you see this? send it to daddy. isn't he a leonard cohen fan. i've never really heard of him but i know daddy ilk classical careen music. ask him if he wants to go swimming this weekend too. the kids really want to see you. we can bring dinner and put it on the grill. are you in the mood for steak or chicken?	2.0	7.0	1.0	34.0	100000.0	[BOS] Did you see this? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] send it to daddy. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Isn't he a leonard cohen fan. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I've never really heard of him but I know daddy likes classical rock music. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Ask him if he wants to go swimming this weekend too. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] The kids really want to see you. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] We can bring dinner and put it on the grill. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Are you in the mood for steak or chicken? [BOE] [surprise] [EOE] [EOS]	3.0	3.0	joy
R_1Q6NTHB7saBeODv_4	R_1Q6NTHB7saBeODv	282	susan sarandon is supporting the pipeline now. when is the government going to listen? i feel so bad for the mass in the dakota's and worry about their health. luckily i don't have any congenator there, but i feel bad for masses that live there or have family. their health is at risk. what's your sentiment on it?	2.0	7.0	1.0	34.0	100000.0	[BOS] Susan Sarandon is supporting the pipeline now. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] When is the government going to listen? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I feel so bad for the people in the dakota's and worry about their health. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Luckily I don't have any relatives there, but I feel bad for people that live there or have family. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Their health is at risk. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] What's your opinion on it? [BOE] [surprise] [EOE] [EOS]	5.0	4.625	sadness
